OBJECTID,STYLE,TIME1,TIME2,TIME3,TIME4,TYPE,Meter,RatePerHr,MaxTime,Long,Lat
1243, , , , , ,PARKING METER,5146,2,3 HOURS,-123.356296756723,48.4265828035706
1244, , , , , ,PARKING METER,5145,2,3 HOURS,-123.356308505737,48.4265293941892
1245, , , , , ,PARKING METER,5144,2,3 HOURS,-123.356320254726,48.4264759848063
1246, , , , , ,PARKING METER,5147,2,3 HOURS,-123.356256511875,48.4267422275865
1247, , , , , ,PARKING METER,5148,2,3 HOURS,-123.356244704593,48.4267956317437
1248, , , , , ,PARKING METER,5149,2,3 HOURS,-123.35623289728,48.426849035
1249, , , , , ,PARKING METER,5150,2,3 HOURS,-123.356221089948,48.4269024391543
1250,MOTORCYCLE,90 MIN, , , ,PARKING METER,5141,0,90 MIN,-123.357109063422,48.4264227800386
1251, , , , , ,PARKING METER,5138,2,3 HOURS,-123.3575684092,48.4264719849853
1252, , , , , ,PARKING METER,5139,2,3 HOURS,-123.357488388898,48.4264631910729
1253, , , , , ,PARKING METER,5140,2,3 HOURS,-123.357408368625,48.4264543971045
1254, , , , , ,PARKING METER,5137,2,3 HOURS,-123.357650067971,48.4264807962427
1255, , , , , ,PARKING METER,5136,2,3 HOURS,-123.357729625681,48.4264895401994
1256, , , , , ,PARKING METER,5135,2,3 HOURS,-123.358072780682,48.4265241770472
1257, , , , , ,PARKING METER,5131,2,3 HOURS,-123.358650366293,48.4265892098027
1258, , , , , ,PARKING METER,5132,2,3 HOURS,-123.358570140915,48.4265812825519
1259, , , , , ,PARKING METER,5133,2,3 HOURS,-123.358489915561,48.4265733552454
1260, , , , , ,PARKING METER,5134,2,3 HOURS,-123.35840969023,48.426565427883
1261, , , , , ,PARKING METER,5130,2,3 HOURS,-123.358732924549,48.4265980590783
1262, , , , , ,PARKING METER,5422,2.5,2 HOURS,-123.362398393392,48.4285553172115
1263, , , , , ,PARKING METER,5423,2.5,2 HOURS,-123.362348948331,48.4285556589527
1264, , , , , ,PARKING METER,5424,2.5,2 HOURS,-123.362296466571,48.4285582044835
1265, , , , , ,PARKING METER,5425,2.5,2 HOURS,-123.36224306053,48.4285577570405
1266, , , , , ,PARKING METER,5528,2.5,2 HOURS,-123.362224912488,48.4286431339122
1267, , , , , ,PARKING METER,5527,2.5,2 HOURS,-123.362270089152,48.4286428641237
1268, , , , , ,PARKING METER,5526,2.5,2 HOURS,-123.362316262404,48.4286409268191
1269, , , , , ,PARKING METER,5525,2.5,2 HOURS,-123.362362379327,48.4286401934135
1270, , , , , ,PARKING METER,5524,2.5,2 HOURS,-123.362408552484,48.4286382434769
1271, , , , , ,PARKING METER,5523,2.5,2 HOURS,-123.362457406645,48.4286374879284
1272, , , , , ,PARKING METER,5522,2.5,2 HOURS,-123.362503570918,48.4286373291954
1273, , , , , ,PARKING METER,5521,2.5,2 HOURS,-123.362549620423,48.4286360336112
1274, , , , , ,PARKING METER,5717,2.5,2 HOURS,-123.36223663214,48.4294958489324
1275, , , , , ,PARKING METER,5716,2.5,2 HOURS,-123.362329214357,48.429492399137
1276, , , , , ,PARKING METER,5715,2.5,2 HOURS,-123.362418572312,48.4294900695847
1277, , , , , ,PARKING METER,5714,2.5,2 HOURS,-123.362512440438,48.4294887549723
1278, , , , , ,PARKING METER,5713,2.5,2 HOURS,-123.362603412031,48.4294880377265
1279, , , , , ,PARKING METER,5712,2.5,2 HOURS,-123.362696151295,48.4294883881334
1280, , , , , ,PARKING METER,5711,2.5,2 HOURS,-123.36277719103,48.4294861546108
1281, , , , , ,PARKING METER,5710,2.5,2 HOURS,-123.36287635252,48.4294834222173
1282, , , , , ,PARKING METER,5920,2.5,2 HOURS,-123.362196598198,48.4303378505964
1283, , , , , ,PARKING METER,5919,2.5,2 HOURS,-123.362276876426,48.4303372995285
1284, , , , , ,PARKING METER,5918,2.5,2 HOURS,-123.362361074211,48.4303362556616
1285,General,15 MIN, , , ,GENERAL, ,,,-123.362028766557,48.4306651781437
1286, , , , , ,PARKING METER,4322,3,90 MIN,-123.365120366035,48.4281275058544
1287,SMALL VEHICLE, , , , ,PARKING METER,4321,3,90 MIN,-123.365181921622,48.4281369919301
1288,Commercial, , , , ,Commercial, ,,,-123.365311631265,48.4281765577965
1289,Mayor,ALL, , , ,MAYOR, ,,,-123.365467631772,48.4281951491718
1290,SMALL VEHICLE, , , , ,PARKING METER,4234,3,90 MIN,-123.366024765371,48.4281524241808
1291, ,90 MIN, , , ,PARKING METER,4319,3,90 MIN,-123.366070683541,48.428271403654
1292, ,90 MIN, , , ,PARKING METER,4318,3,90 MIN,-123.366148273903,48.4282992425409
1293, , , , , ,PARKING METER,4317,3,90 MIN,-123.366225789717,48.4283328718061
1294, , , , , ,PARKING METER,4233,3,90 MIN,-123.366095139907,48.4281722089098
1295, , , , , ,PARKING METER,4232,3,90 MIN,-123.366170328668,48.4281967563713
1296, , , , , ,PARKING METER,4231,3,90 MIN,-123.366243255897,48.428228630585
1297,Hotel,10 MIN, , , ,HOTEL, ,,,-123.366609984053,48.4282571580727
1298,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.367000165398,48.4280981304924
1299, , , , , ,PARKING METER,4118,3,90 MIN,-123.367177679918,48.4282342197979
1300, , , , , ,PARKING METER,4119,3,90 MIN,-123.367171058941,48.4282893674322
1301, , , , , ,PARKING METER,4219,3,90 MIN,-123.367407633052,48.4284786393887
1302, , , , , ,PARKING METER,4220,3,90 MIN,-123.367322521667,48.4284800067143
1303, , , , , ,PARKING METER,4218,3,90 MIN,-123.367490397454,48.4284759246057
1304, , , , , ,PARKING METER,4217,3,90 MIN,-123.367572876296,48.4284735399492
1305, , , , , ,PARKING METER,4216,3,90 MIN,-123.36765499684,48.4284711464809
1306, , , , , ,PARKING METER,4215,3,90 MIN,-123.367736507549,48.4284704147705
1307, , , , , ,PARKING METER,4214,3,90 MIN,-123.367817799944,48.428469590135
1308, , , , , ,PARKING METER,4213,3,90 MIN,-123.367898877062,48.4284694669636
1309, , , , , ,PARKING METER,4212,3,90 MIN,-123.367980450647,48.4284692063001
1310, , , , , ,PARKING METER,4211,3,90 MIN,-123.368061724815,48.4284692272291
1311, , , , , ,PARKING METER,4210,3,90 MIN,-123.368142593403,48.4284692422003
1312, , , , , ,PARKING METER,4209,3,90 MIN,-123.368224308521,48.4284679912869
1313,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1hr), , ,Commercial, ,,,-123.368487292137,48.4284595685623
1314, , , , , ,PARKING METER,4307,3,90 MIN,-123.368682551252,48.4285635765558
1315, , , , , ,PARKING METER,4306,3,90 MIN,-123.368767410539,48.4285622873072
1316, , , , , ,PARKING METER,4308,3,90 MIN,-123.368596928211,48.4285648681865
1317, , , , , ,PARKING METER,4309,3,90 MIN,-123.368512068913,48.428566157309
1318, , , , , ,PARKING METER,4310,3,90 MIN,-123.368424611189,48.4285685306743
1319, , , , , ,PARKING METER,4311,3,90 MIN,-123.368255485962,48.4285675521528
1320, , , , , ,PARKING METER,4312,3,90 MIN,-123.368175360486,48.4285688186898
1321, , , , , ,PARKING METER,4313,3,90 MIN,-123.368093266055,48.4285696101476
1322, , , , , ,PARKING METER,4314,3,90 MIN,-123.368010699323,48.4285708906711
1323, , , , , ,PARKING METER,4315,3,90 MIN,-123.367934657944,48.4285714539493
1324,Commercial,M-SAT 7AM-6PM, , , ,Commercial, ,,,-123.367664927943,48.4285811699343
1325, , , , , ,PARKING METER,3130,3,90 MIN,-123.362572840078,48.4245061070613
1326, , , , , ,PARKING METER,3131,3,90 MIN,-123.362561341579,48.4245595405806
1327, , , , , ,PARKING METER,3132,3,90 MIN,-123.362549843055,48.4246129740971
1328, , , , , ,PARKING METER,3133,3,90 MIN,-123.362511959746,48.4247409417439
1329, , , , , ,PARKING METER,3134,3,90 MIN,-123.362499495331,48.4247942793268
1330, , , , , ,PARKING METER,3135,3,90 MIN,-123.362482990945,48.4248575438237
1331, , , , , ,PARKING METER,3136,3,90 MIN,-123.362469260403,48.4249113325046
1332, ,20 MIN, , , ,PARKING METER,3137,3,90 MIN,-123.362456694425,48.424964659594
1333,Commercial,M-F 7AM-6PM,SAT 7AM-10AM,SAT 10AM-6PM (1HR), ,Commercial, ,,,-123.362666372121,48.424154979709
1334, , , , , ,PARKING METER,3127,3,90 MIN,-123.362678596488,48.4240738488465
1335, , , , , ,PARKING METER,3126,3,90 MIN,-123.362691042458,48.4240187308564
1336, , , , , ,PARKING METER,3125,3,90 MIN,-123.362705235133,48.4239638538663
1337, , , , , ,PARKING METER,3124,3,90 MIN,-123.362718632782,48.423907808024
1338, , , , , ,PARKING METER,3123,3,90 MIN,-123.36273305508,48.4238531066357
1339, ,20 MIN, , , ,PARKING METER,3122,3,90 MIN,-123.362747638392,48.4237917868606
1340,Commercial,M-F 7AM-6PM,SAT 7AM-10AM,SAT 10AM-6PM (1HR), ,Commercial, ,,,-123.362774778043,48.4237286650871
1341, , , , , ,PARKING METER,3121,3,90 MIN,-123.362855094451,48.4233736997214
1342, , , , , ,PARKING METER,3120,3,90 MIN,-123.362866975717,48.4233198123991
1343, , , , , ,PARKING METER,3119,3,90 MIN,-123.362880579074,48.4232655597821
1344, , , , , ,PARKING METER,3118,3,90 MIN,-123.362895536716,48.4232054164357
1345, , , , , ,PARKING METER,3117,3,90 MIN,-123.362982371383,48.4230069409723
1346, , , , , ,PARKING METER,3116,3,90 MIN,-123.362995720853,48.4229536976448
1347, , , , , ,PARKING METER,3115,3,90 MIN,-123.36300907166,48.422900456109
1348,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.362925519831,48.4231386995977
1349,Hotel,10 MIN, , , ,HOTEL, ,,,-123.363079254444,48.4225130330298
1350,Hotel,10 MIN, , , ,HOTEL, ,,,-123.363118550321,48.422365218593
1351, ,90 MIN, , , ,PARKING METER,1549,2.5,2 HOURS,-123.36342326375,48.4220340175333
1352, ,90 MIN, , , ,PARKING METER,1548,2.5,2 HOURS,-123.363505710329,48.4220529710915
1353, ,90 MIN, , , ,PARKING METER,1547,2.5,2 HOURS,-123.363588986544,48.4220671429896
1354, , , , , ,PARKING METER,3016,2.5,4 HOURS,-123.362884788853,48.422293266383
1355, , , , , ,PARKING METER,3017,2.5,4 HOURS,-123.362871309902,48.4223503372564
1356, , , , , ,PARKING METER,3019,2.5,4 HOURS,-123.362842904668,48.4224706048228
1357, , , , , ,PARKING METER,3018,2.5,4 HOURS,-123.362855908968,48.4224140626528
1358,HANDICAP,90 MIN, , , ,PARKING METER,3145,2.5,4 HOURS,-123.362485665889,48.4226687086461
1359, , , , , ,PARKING METER,3241,3,90 MIN,-123.362734792843,48.4228758776595
1360, , , , , ,PARKING METER,3240,3,90 MIN,-123.362748659445,48.4228219552991
1361, , , , , ,PARKING METER,3242,3,90 MIN,-123.362719858457,48.4229299968076
1362, , , , , ,PARKING METER,3243,3,90 MIN,-123.362706627735,48.4229843921756
1363, , , , , ,PARKING METER,3244,3,90 MIN,-123.362681199504,48.4230866247455
1364, , , , , ,PARKING METER,3245,3,90 MIN,-123.362667857281,48.4231418877241
1365, , , , , ,PARKING METER,3246,3,90 MIN,-123.362654513525,48.4231965596293
1366, , , , , ,PARKING METER,3247,3,90 MIN,-123.36264173882,48.4232483868228
1367, , , , , ,PARKING METER,3248,3,90 MIN,-123.36262621563,48.4233012788687
1368,Passenger, , , , ,PASSENGER, ,,,-123.362328409945,48.4234038540733
1369,Passenger, , , , ,PASSENGER, ,,,-123.362217319789,48.4233932951042
1370,Passenger, , , , ,PASSENGER, ,,,-123.362106608476,48.423381451027
1371, , , , , ,PARKING METER,3251,3,90 MIN,-123.36253210803,48.4236858915386
1372, , , , , ,PARKING METER,3250,3,90 MIN,-123.362545458162,48.4236326491994
1373, , , , , ,PARKING METER,3252,3,90 MIN,-123.362517070347,48.4237401845893
1374, , , , , ,PARKING METER,3253,3,90 MIN,-123.362501668615,48.4237985992095
1375, , , , , ,PARKING METER,3254,3,90 MIN,-123.362486780151,48.4238539308618
1376, , , , , ,PARKING METER,3255,3,90 MIN,-123.362469831695,48.4239113534951
1377, , , , , ,PARKING METER,3421,2.5,2 HOURS,-123.361647884076,48.4241652082874
1378, , , , , ,PARKING METER,3422,2.5,2 HOURS,-123.361558049788,48.4241551388357
1379, , , , , ,PARKING METER,3423,2.5,2 HOURS,-123.361464947955,48.4241448006735
1380,Commercial,M-F 7AM-3PM,SAT 3PM-6PM (1HR), , ,Commercial, ,,,-123.361370325836,48.4241322207628
1381, , , , , ,PARKING METER,3424,2.5,2 HOURS,-123.360997816273,48.4240946765208
1382, , , , , ,PARKING METER,3426,2.5,2 HOURS,-123.360832077119,48.4240779403848
1383, , , , , ,PARKING METER,3427,2.5,2 HOURS,-123.360749513017,48.4240688974279
1384, , , , , ,PARKING METER,3428,2.5,2 HOURS,-123.360663959674,48.4240603288933
1385, , , , , ,PARKING METER,3429,2.5,2 HOURS,-123.36058208786,48.4240503543036
1386, , , , , ,PARKING METER,3430,2.5,2 HOURS,-123.360494959191,48.4240413083586
1387, , , , , ,PARKING METER,3431,2.5,2 HOURS,-123.360407494298,48.4240313511478
1388, , , , , ,PARKING METER,3432,2.5,2 HOURS,-123.360318630471,48.4240213973466
1389, , , , , ,PARKING METER,3433,2.5,2 HOURS,-123.360230863376,48.4240109380388
1390, , , , , ,PARKING METER,3425,2.5,2 HOURS,-123.360917549517,48.4240863318157
1391,Commercial,M-F 7AM-3PM,M-F 3PM-6PM (1HR),SAT 8AM-6PM (1HR), ,Commercial, ,,,-123.360119781248,48.4239945643392
1392, , , , , ,PARKING METER,3551,2.5,2 HOURS,-123.359988447012,48.4241054463651
1393, , , , , ,PARKING METER,3550,2.5,2 HOURS,-123.36007217722,48.4241159742549
1394, , , , , ,PARKING METER,3549,2.5,2 HOURS,-123.360162115005,48.4241256307008
1395, , , , , ,PARKING METER,3548,2.5,2 HOURS,-123.360248370047,48.4241355585944
1396, , , , , ,PARKING METER,3547,2.5,2 HOURS,-123.360343322867,48.4241454358248
1397, , , , , ,PARKING METER,3546,2.5,2 HOURS,-123.360607990118,48.424170493425
1398, , , , , ,PARKING METER,3545,2.5,2 HOURS,-123.360691724312,48.4241807869408
1399, , , , , ,PARKING METER,3544,2.5,2 HOURS,-123.360870409996,48.4241997813443
1400, , , , , ,PARKING METER,3543,2.5,2 HOURS,-123.360954212223,48.4242101239371
1401, , , , , ,PARKING METER,3542,2.5,2 HOURS,-123.361034407496,48.4242167450987
1402, , , , , ,PARKING METER,3541,2.5,2 HOURS,-123.361114843817,48.4242257153516
1403, , , , , ,PARKING METER,3540,2.5,2 HOURS,-123.361198847775,48.4242351376849
1404, , , , , ,PARKING METER,3539,2.5,2 HOURS,-123.36128327655,48.4242449913594
1405, , , , , ,PARKING METER,3538,2.5,2 HOURS,-123.361367369081,48.4242548865112
1406, , , , , ,PARKING METER,3537,2.5,2 HOURS,-123.361451800975,48.4242638367971
1407, , , , , ,PARKING METER,3536,2.5,2 HOURS,-123.361537690254,48.4242741535235
1408, ,20 MIN, , , ,PARKING METER,3535,2.5,2 HOURS,-123.361618655087,48.4242830983745
1409, ,20 MIN, , , ,PARKING METER,3534,2.5,2 HOURS,-123.36170212376,48.4242915395959
1410, , , , , ,PARKING METER,3533,2.5,2 HOURS,-123.361791681364,48.4243012481421
1411, , , , , ,PARKING METER,3532,2.5,2 HOURS,-123.361877062179,48.4243101816409
1412, , , , , ,PARKING METER,3531,2.5,2 HOURS,-123.361967863658,48.424320306282
1413, , , , , ,PARKING METER,3530,2.5,2 HOURS,-123.362054614711,48.4243308898117
1414,Commercial,M-F 7AM-3PM,SAT 3PM-6PM (1HR),SAT 8AM-6PM (1HR), ,Commercial, ,,,-123.362156620474,48.4243480566863
1415, , , , , ,PARKING METER,3260,3,90 MIN,-123.362325227093,48.4244758894745
1416, , , , , ,PARKING METER,3261,3,90 MIN,-123.362312355937,48.4245305966855
1417, , , , , ,PARKING METER,3262,3,90 MIN,-123.362300760653,48.4245850992582
1418, , , , , ,PARKING METER,3263,3,90 MIN,-123.362289122657,48.4246393014784
1419, , , , , ,PARKING METER,3264,3,90 MIN,-123.362274994706,48.4246934899358
1420, , , , , ,PARKING METER,3265,3,90 MIN,-123.362261277863,48.4247477094857
1421, , , , , ,PARKING METER,3266,3,90 MIN,-123.362248814668,48.4248016399001
1422, , , , , ,PARKING METER,3267,3,90 MIN,-123.362233791128,48.4248547830674
1423, , , , , ,PARKING METER,3268,3,90 MIN,-123.36221719459,48.4249083657124
1424, , , , , ,PARKING METER,3269,3,90 MIN,-123.362204232931,48.4249623525668
1425,HANDICAP,120 MIN, , , ,PARKING METER,3620,2.5,2 HOURS,-123.362019120486,48.4250504521706
1426, , , , , ,PARKING METER,3621,2.5,2 HOURS,-123.36193670705,48.4250417487572
1427, , , , , ,PARKING METER,3622,2.5,2 HOURS,-123.361853573925,48.4250342926708
1428, , , , , ,PARKING METER,3623,2.5,2 HOURS,-123.361772166496,48.4250265810005
1429, , , , , ,PARKING METER,3624,2.5,2 HOURS,-123.361589192444,48.4250081286471
1430, , , , , ,PARKING METER,3625,2.5,2 HOURS,-123.361417898876,48.4249893298808
1431, , , , , ,PARKING METER,3626,2.5,2 HOURS,-123.361135963569,48.4249595969875
1432, , , , , ,PARKING METER,3627,2.5,2 HOURS,-123.361053264154,48.4249494094105
1433, , , , , ,PARKING METER,3628,2.5,2 HOURS,-123.360971945542,48.4249410347532
1434, , , , , ,PARKING METER,3629,2.5,2 HOURS,-123.360891012768,48.4249321685169
1435, , , , , ,PARKING METER,3630,2.5,2 HOURS,-123.360809010261,48.424923795887
1436,Commercial,M-SAT 8AM-6PM, , , ,Commercial, ,,,-123.359809615259,48.4248090344379
1437,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.360207868698,48.4248514051555
1438, , , , , ,PARKING METER,3632,2.5,2 HOURS,-123.360296533705,48.4248674476386
1439, , , , , ,PARKING METER,3631,2.5,2 HOURS,-123.36037974052,48.4248771744476
1440, , , , , ,PARKING METER,3633,2.5,2 HOURS,-123.360102454087,48.424845977831
1441, , , , , ,PARKING METER,3634,2.5,2 HOURS,-123.360022307674,48.4248366389049
1442, , , , , ,PARKING METER,3635,2.5,2 HOURS,-123.359934666309,48.4248258002234
1443, ,90 MIN, , , ,PARKING METER,3726,2.5,2 HOURS,-123.35976027017,48.4248938867086
1444,HANDICAP,120 MIN, , , ,PARKING METER,3725,2.5,2 HOURS,-123.359845711367,48.424902283531
1445, , , , , ,PARKING METER,3157,2.5,4 HOURS,-123.360762186321,48.4224745779504
1446, , , , , ,PARKING METER,3156,2.5,4 HOURS,-123.360852510812,48.4224835021252
1447, , , , , ,PARKING METER,3155,2.5,4 HOURS,-123.360940447815,48.4224948339943
1448, , , , , ,PARKING METER,3153,2.5,4 HOURS,-123.361102797697,48.4225133430275
1449, , , , , ,PARKING METER,3154,2.5,4 HOURS,-123.361021187512,48.4225040885541
1450,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.360566186041,48.4224577625642
1451,General,M-SAT 7AM-6PM (15MIN), , , ,GENERAL, ,,,-123.359532846965,48.4234460516844
1452,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.360004833096,48.422386584002
1453, , , , , ,PARKING METER,1568,2.5,4 HOURS,-123.360627748456,48.4218297992007
1454, , , , , ,PARKING METER,1567,2.5,4 HOURS,-123.360711076693,48.4218394282288
1455, , , , , ,PARKING METER,1566,2.5,4 HOURS,-123.360795693863,48.4218497431963
1456, , , , , ,PARKING METER,1565,2.5,4 HOURS,-123.360877045401,48.4218600386436
1457, , , , , ,PARKING METER,1562,2.5,4 HOURS,-123.361125037749,48.4218869538055
1458, , , , , ,PARKING METER,1563,2.5,4 HOURS,-123.361042712732,48.4218792993786
1459, , , , , ,PARKING METER,1564,2.5,4 HOURS,-123.360960379758,48.4218703269205
1460, , , , , ,PARKING METER,1569,2.5,4 HOURS,-123.360545420299,48.4218214858791
1461,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.360638739489,48.4217415012519
1462, , , , , ,PARKING METER,1457,2.5,4 HOURS,-123.360901844281,48.4217660277739
1463, , , , , ,PARKING METER,1458,2.5,4 HOURS,-123.3608185184,48.4217571015086
1464, , , , , ,PARKING METER,1459,2.5,4 HOURS,-123.360736733848,48.4217474749213
1465, , , , , ,PARKING METER,1456,2.5,4 HOURS,-123.361099225315,48.4217903692884
1466,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.361194320293,48.4218037387398
1467, , , , , ,PARKING METER,1455,2.5,4 HOURS,-123.361345795167,48.4218166613729
1468, , , , , ,PARKING METER,1454,2.5,4 HOURS,-123.361429287656,48.4218244675606
1469, , , , , ,PARKING METER,1451,2.5,4 HOURS,-123.361852270557,48.4218793025149
1470, , , , , ,PARKING METER,1452,2.5,4 HOURS,-123.361768244091,48.4218694120068
1471, , , , , ,PARKING METER,1453,2.5,4 HOURS,-123.361685908562,48.4218589529429
1472, , , , , ,PARKING METER,1445,2.5,4 HOURS,-123.362498902167,48.4219530520514
1473, , , , , ,PARKING METER,1446,2.5,4 HOURS,-123.362417031773,48.4219415178565
1474, , , , , ,PARKING METER,1447,2.5,4 HOURS,-123.362334634515,48.4219315371688
1475, , , , , ,PARKING METER,1448,2.5,4 HOURS,-123.362251818771,48.4219218150399
1476, , , , , ,PARKING METER,1449,2.5,4 HOURS,-123.362161181651,48.4219106357069
1477, , , , , ,PARKING METER,1450,2.5,4 HOURS,-123.362075428297,48.4219012105769
1478, , , , , ,PARKING METER,3021,2.5,4 HOURS,-123.362387014682,48.4225590521867
1479, , , , , ,PARKING METER,3022,2.5,4 HOURS,-123.362289106445,48.4225489007456
1480, , , , , ,PARKING METER,3020,2.5,4 HOURS,-123.362477057835,48.4225686471155
1481, , , , , ,PARKING METER,3023,2.5,4 HOURS,-123.362196867033,48.4225404596377
1482, , , , , ,PARKING METER,3024,2.5,4 HOURS,-123.362105073575,48.4225302897131
1483, , , , , ,PARKING METER,3025,2.5,4 HOURS,-123.362016778195,48.4225206890005
1484, , , , , ,PARKING METER,3146,2.5,4 HOURS,-123.362258723667,48.4226408557543
1485, , , , , ,PARKING METER,3147,2.5,4 HOURS,-123.361960438657,48.4226077980815
1486, , , , , ,PARKING METER,3148,2.5,4 HOURS,-123.361874235089,48.4225983274346
1487, , , , , ,PARKING METER,3149,2.5,4 HOURS,-123.361785443208,48.4225882935701
1488, , , , , ,PARKING METER,3026,2.5,4 HOURS,-123.361917905009,48.4225101534237
1489, , , , , ,PARKING METER,3028,2.5,4 HOURS,-123.361666904572,48.4224815373686
1490, , , , , ,PARKING METER,3027,2.5,4 HOURS,-123.361759105062,48.4224917585446
1491, , , , , ,PARKING METER,3029,2.5,4 HOURS,-123.361574153692,48.422470891409
1492, , , , , ,PARKING METER,3030,2.5,4 HOURS,-123.361479019626,48.422460206071
1493, , , , , ,PARKING METER,3031,2.5,4 HOURS,-123.361384787794,48.4224505650244
1494, , , , , ,PARKING METER,3032,2.5,4 HOURS,-123.361077471601,48.4224182891068
1495, , , , , ,PARKING METER,3033,2.5,4 HOURS,-123.360989941113,48.4224093770449
1496, , , , , ,PARKING METER,3034,2.5,4 HOURS,-123.360901083147,48.4223987192429
1497, , , , , ,PARKING METER,3035,2.5,4 HOURS,-123.3608112484,48.4223871656747
1498, , , , , ,PARKING METER,3036,2.5,4 HOURS,-123.360717794867,48.4223778347247
1499, , , , , ,PARKING METER,3037,2.5,4 HOURS,-123.360630913456,48.4223676077579
1500, , , , , ,PARKING METER,3038,2.5,4 HOURS,-123.36054110536,48.4223586584018
1501, , , , , ,PARKING METER,3039,2.5,4 HOURS,-123.36044962837,48.4223497582809
1502, ,20 MIN, , , ,PARKING METER,4396,3,90 MIN,-123.366463104599,48.4284467783578
1503, ,20 MIN, , , ,PARKING METER,4395,3,90 MIN,-123.366538320724,48.4284748584492
1504,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.366459039121,48.4285049568216
1505,HANDICAP,120 MIN, , , ,PARKING METER,4460,3,90 MIN,-123.366960655106,48.4286850930562
1506, , , , , ,PARKING METER,4461,3,90 MIN,-123.366962576562,48.4287397780031
1507, , , , , ,PARKING METER,4462,3,90 MIN,-123.366962695621,48.4287944012189
1508, , , , , ,PARKING METER,4463,3,90 MIN,-123.366963794807,48.4288488458779
1509, , , , , ,PARKING METER,4464,3,90 MIN,-123.366964546663,48.4289034895678
1510, , , , , ,PARKING METER,4451,3,90 MIN,-123.367165457974,48.4287309552183
1511, , , , , ,PARKING METER,4452,3,90 MIN,-123.367168159712,48.4287858320106
1512, , , , , ,PARKING METER,4453,3,90 MIN,-123.367174645763,48.4288402289148
1513, , , , , ,PARKING METER,4454,3,90 MIN,-123.367176709499,48.4288943601255
1514, , , , , ,PARKING METER,4455,3,90 MIN,-123.367177114212,48.4289501295037
1515, , , , , ,PARKING METER,4456,3,90 MIN,-123.367177531305,48.429007241131
1516, , , , , ,PARKING METER,4457,3,90 MIN,-123.367180084459,48.4290658798635
1517, , , , , ,PARKING METER,4458,3,90 MIN,-123.367181208228,48.4291251960966
1518, , , , , ,PARKING METER,4459,3,90 MIN,-123.367182366534,48.4291806967644
1519,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367454621316,48.4293251986232
1520, ,90 MIN, , , ,PARKING METER,4423,3,90 MIN,-123.367605619156,48.4293282991947
1521, ,90 MIN, , , ,PARKING METER,4422,3,90 MIN,-123.367688613306,48.4293257302388
1522, ,90 MIN, , , ,PARKING METER,4421,3,90 MIN,-123.367772598047,48.4293238714877
1523,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.368106198093,48.429315845974
1524, , , , , ,PARKING METER,4420,3,90 MIN,-123.368230743945,48.4293165733046
1525, , , , , ,PARKING METER,4419,3,90 MIN,-123.368333675884,48.4293130440767
1526, , , , , ,PARKING METER,4418,3,90 MIN,-123.368420452036,48.4293121133679
1527, , , , , ,PARKING METER,4417,3,90 MIN,-123.368504620068,48.4293126168952
1528, , , , , ,PARKING METER,4531,3,90 MIN,-123.368484355567,48.4293920521712
1529, , , , , ,PARKING METER,4532,3,90 MIN,-123.368398304569,48.4293928942414
1530, , , , , ,PARKING METER,4533,3,90 MIN,-123.368309695977,48.4293937444264
1531, , , , , ,PARKING METER,4534,3,90 MIN,-123.368222465021,48.4293957363015
1532, , , , , ,PARKING METER,4535,3,90 MIN,-123.368136416751,48.4293971449511
1533, , , , , ,PARKING METER,4536,3,90 MIN,-123.368041006022,48.4293997161237
1534, ,90 MIN, , , ,PARKING METER,4537,3,90 MIN,-123.3676963084,48.42940363036
1535, ,90 MIN, , , ,PARKING METER,4538,3,90 MIN,-123.367610853491,48.4294039049536
1536,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367929891914,48.4294068914489
1537,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367448288773,48.4294097496966
1539,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367205691024,48.4295750796959
1540, , , , , ,PARKING METER,4640,2.5,2 HOURS,-123.367202406188,48.4296374399931
1541, , , , , ,PARKING METER,4641,2.5,2 HOURS,-123.367204290764,48.4296939810207
1542, , , , , ,PARKING METER,4642,2.5,2 HOURS,-123.367203220299,48.4297505305697
1543, , , , , ,PARKING METER,4643,2.5,2 HOURS,-123.367205221688,48.4298232974354
1544, , , , , ,PARKING METER,4644,2.5,2 HOURS,-123.367206379765,48.4298790076952
1545, , , , , ,PARKING METER,4645,2.5,2 HOURS,-123.367208994518,48.4299340700552
